b'echo: D dec: 68 
68
dumping data to serial
newfile
index, checksum,uptime mp,uptime nav,missiontime,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,state,battstate,pyros fired,pyros cont,pyros state, checksum2
12, 101,77878,77877,80,1,1,1.948453,9.660729,0.204094,0.013380,-0.005089,0.056363,2.211333,8.732251,-5.172924,0.033384,0.262604,-2.031746,172.007113,-99.088478,-176.532304,0.757341,-0.072591,-0.645382,0.068168,1832.156860,81681.445312,-1.999335,0.490271,0.857422,0.518066,0.661118,17.875000,22.178825,0,2.900000,0,0,0, 202
13, 101,77978,77968,86,1,1,1.908345,9.606091,0.167926,-0.008355,0.006095,-0.005753,1.730806,10.654355,-5.172924,-1.682464,1.317881,-2.178420,173.985286,-99.003435,-174.662226,0.756968,-0.070050,-0.645970,0.069394,1832.202148,81679.625000,-0.398802,-0.198292,0.857422,0.563354,0.545165,17.875000,22.174292,0,2.900000,0,0,0, 202
14, 101,78279,78272,92,1,1,1.906113,9.638457,0.143241,0.081343,0.031588,0.024784,0.769756,8.732251,-4.692398,1.151892,0.438241,-0.946108,171.393598,-98.938022,-177.207755,0.756499,-0.072802,-0.646445,0.067214,1832.136108,81683.132812,-0.576590,0.223845,0.857422,0.497314,0.564995,17.875000,22.219635,0,2.900000,0,0,0, 202
15, 101,78380,78363,98,1,1,1.943164,9.662933,0.226729,-0.035837,0.043640,0.026389,1.730806,8.251725,-5.172924,-1.486480,3.711970,2.897668,172.754144,-98.951580,-175.781858,0.756587,-0.071865,-0.646264,0.068949,1832.228027,81678.781250,0.104174,0.041606,0.857422,0.589233,0.542675,17.875000,22.201498,0,2.900000,0,0,0, 202
16, 101,78480,78471,106,1,1,1.960977,9.649379,0.213888,-0.007486,-0.043734,0.047844,1.730806,9.212777,-5.172924,-0.412665,2.387563,-1.694614,172.593102,-99.048255,-176.072919,0.757209,-0.071300,-0.645708,0.067913,1832.013916,81684.812500,-1.644450,-0.199379,0.857422,0.375122,0.514300,17.875000,22.196964,0,2.900000,0,0,0, 202
17, 101,78580,78562,112,1,1,1.910563,9.664360,0.191502,-0.031993,0.000327,0.061618,0.769756,9.693303,-4.692398,-0.008424,-0.415406,0.892000,172.445993,-99.068212,-176.162518,0.757383,-0.072701,-0.645440,0.067030,1832.130859,81682.851562,1.408084,0.459227,0.857422,0.492065,0.533953,17.875000,22.196964,0,2.910000,0,0,0, 202
18, 101,78680,78670,118,1,1,1.889392,9.684789,0.205204,0.009133,0.041713,0.068408,1.250281,9.212777,-5.172924,0.170999,1.423231,-0.532016,171.858952,-99.087562,-176.770172,0.757491,-0.070521,-0.645608,0.066518,1832.113281,81680.187500,-0.546181,0.133149,0.857422,0.474487,0.511545,17.875000,22.187895,0,2.900000,0,0,0, 202
19, 101,78780,78779,125,1,1,1.945279,9.680160,0.144355,0.070078,-0.045559,0.073384,1.250281,9.212777,-5.172924,-0.808917,-0.050868,-0.491043,172.351928,-99.039205,-176.516130,0.756904,-0.069904,-0.645984,0.070105,1832.190186,81681.867188,0.699779,0.316921,0.857422,0.551392,0.526560,17.875000,22.196964,0,2.900000,0,0,0, 202
20, 101,78880,78869,133,1,1,2.008314,9.649330,0.132029,0.039041,-0.080799,0.055585,2.211333,9.212777,-5.172924,-1.241173,-0.527739,0.157969,174.137285,-99.027457,-174.532848,0.757119,-0.069775,-0.645823,0.069390,1832.194092,81679.203125,-0.375230,0.321516,0.857422,0.555298,0.552467,17.875000,22.187895,0,2.900000,0,0,0, 202
21, 101,78980,78979,140,1,1,1.938381,9.640578,0.107839,0.004514,-0.008117,0.033105,2.691859,9.212777,-4.692398,-0.585053,-1.679057,-1.323258,175.769126,-98.805305,-172.863373,0.755818,-0.068447,-0.647290,0.071200,1831.861694,81686.492188,-3.412513,0.085059,0.857422,0.222900,0.548511,17.875000,22.206032,0,2.900000,0,0,0, 202
22, 101,79080,79070,146,1,1,1.894597,9.680552,0.158227,-0.026034,0.046522,0.064333,1.730806,9.693303,-4.692398,0.720157,-1.769623,0.590145,174.660122,-98.741784,-173.914730,0.755438,-0.069829,-0.647660,0.070530,1832.042236,81681.867188,-0.168918,-1.194752,0.857422,0.403442,0.380945,17.875000,22.196964,0,2.910000,0,0,0, 202
23, 101,79180,79178,152,1,1,1.917647,9.641225,0.144254,0.088768,0.037596,0.029671,2.211333,9.212777,-5.172924,-0.457602,0.554025,1.794098,171.024235,-98.915810,-177.482370,0.756298,-0.073685,-0.646551,0.067493,1832.241455,81681.867188,2.852596,-0.043906,0.857422,0.602661,0.474533,17.875000,22.196964,0,2.900000,0,0,0, 202
24, 101,79280,79269,158,1,1,1.924150,9.651879,0.158218,0.115271,-0.022148,0.041377,3.172385,9.693303,-4.692398,-2.416998,1.863359,-1.574412,169.912772,-98.966654,-178.922474,0.756703,-0.072916,-0.646497,0.064233,1832.227783,81682.148438,0.346612,0.421088,0.857422,0.588989,0.516566,17.875000,22.187895,0,2.900000,0,0,0, 202
25, 101,79380,79378,165,1,1,1.950660,9.661401,0.184586,-0.001060,-0.066593,0.056859,1.250281,7.771200,-5.653450,1.022293,-0.039062,-1.855441,173.472134,-98.895982,-175.416866,0.756497,-0.069179,-0.646835,0.067318,1832.038330,81684.812500,-1.629923,0.169621,0.857422,0.399536,0.495796,17.875000,22.196964,0,2.900000,0,0,0, 202
26, 101,79480,79470,173,1,1,1.869790,9.680161,0.196512,-0.034376,0.061859,0.059793,1.250281,9.693303,-4.692398,0.874934,0.933511,0.018888,173.497624,-98.861176,-175.107131,0.756130,-0.070758,-0.646891,0.069223,1832.207520,81680.882812,1.308033,0.134986,0.857422,0.568726,0.555062,17.875000,22.196964,0,2.900000,0,0,0, 202
27, 101,79580,79578,177,1,1,1.920948,9.653336,0.208409,-0.043152,0.042962,0.043626,2.211333,9.693303,-4.692398,-0.447536,-0.604362,1.789355,173.539957,-98.955904,-174.841546,0.756532,-0.071980,-0.646124,0.070726,1832.202393,81679.906250,-0.802243,0.122886,0.857422,0.563599,0.551930,17.875000,22.196964,0,2.900000,0,0,0, 202
28, 101,79679,79669,185,1,1,1.944041,9.650784,0.203783,0.019726,0.003682,0.045728,2.211333,7.771200,-5.653450,-0.186405,-1.309295,-1.176321,171.692186,-99.051677,-176.813326,0.757100,-0.073082,-0.645617,0.068096,1832.190918,81681.726562,0.686933,0.423630,0.857422,0.552124,0.574435,17.875000,22.201498,0,2.900000,0,0,0, 202
29, 101,79780,79777,192,1,1,1.907902,9.688973,0.216579,-0.015813,-0.026193,0.076361,2.691859,9.212777,-4.692398,0.458613,-0.428089,0.688955,172.620928,-98.930256,-176.286759,0.756682,-0.069893,-0.646639,0.066372,1832.127075,81679.765625,-1.518242,-0.101127,0.857422,0.488281,0.511834,17.875000,22.201498,0,2.900000,0,0,0, 202
30, 101,79880,79868,199,1,1,1.884899,9.658194,0.203660,-0.009299,-0.018437,0.041489,1.730806,8.732251,-5.653450,0.628327,-2.340081,0.941545,172.798896,-98.935440,-176.169266,0.756721,-0.070295,-0.646550,0.066366,1832.109863,81681.585938,-0.701478,-0.296679,0.857422,0.471069,0.497538,18.000000,22.206032,0,2.900000,0,0,0, 202
31, 101,79979,79977,205,1,1,1.957779,9.673967,0.169714,0.037020,-0.077646,0.070167,0.769756,8.732251,-5.172924,0.847129,-3.574341,-0.225005,172.595875,-98.796166,-176.355334,0.755582,-0.071233,-0.647433,0.069661,1832.073242,81681.867188,-0.713352,-0.431816,0.857422,0.434448,0.473764,18.000000,22.196964,0,2.900000,0,0,0, 202
32, 101,80079,80067,211,1,1,1.936046,9.683982,0.252890,-0.079889,0.006898,0.077527,1.250281,8.732251,-4.692398,0.240297,-0.845339,-0.307372,173.331295,-98.773654,-175.175911,0.755572,-0.071463,-0.647413,0.069721,1832.040771,81681.726562,-1.161832,-0.425895,0.857422,0.401978,0.438770,18.000000,22.201498,0,2.900000,0,0,0, 202
33, 101,80179,80177,217,1,1,1.929475,9.652365,0.187088,-0.012584,0.008500,0.044090,1.250281,9.212777,-5.172924,2.150621,-3.337285,1.793553,173.151497,-98.617782,-175.407837,0.754714,-0.071326,-0.648480,0.069234,1832.147461,81681.585938,1.298458,-0.695601,0.857422,0.508667,0.404982,18.000000,22.206032,0,2.900000,0,0,0, 202
34, 101,80279,80268,225,1,1,1.978052,9.655432,0.220253,-0.054555,-0.006917,0.057273,1.730806,10.173829,-5.172924,0.034187,0.562806,2.460199,173.554465,-98.589348,-174.788871,0.754426,-0.072174,-0.648527,0.071033,1832.249023,81678.781250,1.116935,-0.087391,0.857422,0.610229,0.467825,18.000000,22.201498,0,2.900000,0,0,0, 202
35, 101,80380,80377,230,1,1,1.922553,9.650605,0.167478,0.010587,0.032697,0.040609,2.691859,9.212777,-4.692398,-0.446268,-0.807978,-1.452354,172.868837,-98.604975,-175.605857,0.754584,-0.072066,-0.648517,0.069532,1832.107178,81680.609375,-1.525452,0.538432,0.857422,0.468384,0.572518,18.000000,22.206032,0,2.900000,0,0,0, 202
36, 101,80480,80468,236,1,1,1.958041,9.763788,0.204527,-0.030718,-0.018727,0.159222,2.211333,8.732251,-4.692398,0.406697,-1.978929,1.314047,173.300368,-98.482394,-175.367948,0.754011,-0.070562,-0.649440,0.068676,1832.107422,81683.406250,-0.299113,-0.229898,0.857422,0.468628,0.489998,18.000000,22.210567,0,2.900000,0,0,0, 202
37, 101,80580,80577,244,1,1,1.969786,9.647012,0.186401,0.031963,-0.049764,0.046646,2.691859,8.251725,-5.172924,-1.208419,2.165255,-0.265477,171.660112,-98.484819,-177.023149,0.753985,-0.071975,-0.649481,0.067080,1832.084229,81681.585938,-0.900266,-0.908877,0.857422,0.445435,0.361293,18.000000,22.206032,0,2.900000,0,0,0, 202
38, 101,80680,80668,250,1,1,1.413523,10.612577,0.062425,0.104298,0.416784,0.896858,5.094488,8.251725,-2.770295,12.026085,46.895983,-8.628027,172.295866,-99.318839,-177.904462,0.759566,-0.063007,-0.644823,0.057387,1832.281006,81678.781250,2.682478,0.085697,0.857422,0.642212,0.430600,18.000000,22.201498,0,2.900000,0,0,0, 202
39, 101,80779,80777,256,1,1,1.823880,8.338189,0.156515,0.050850,0.159286,-1.265868,1.730806,7.771200,-4.692398,54.526145,-27.756410,-15.180060,171.638925,-100.983343,-174.885846,0.766644,-0.084496,-0.631357,0.080662,1832.305054,81681.171875,1.287712,0.587592,0.857422,0.666260,0.516870,18.000000,22.219635,0,2.900000,0,0,0, 202
40, 101,80880,80868,262,1,1,2.023063,9.225322,0.317197,0.026019,-0.132035,-0.352093,3.172385,9.212777,-4.211873,8.566742,1.185852,-2.330266,169.724504,-100.882604,-178.542087,0.767087,-0.077105,-0.633380,0.066796,1832.093994,81682.570312,-2.228217,-0.075093,0.857422,0.455200,0.495149,18.000000,22.206032,0,2.900000,0,0,0, 202
41, 101,80979,80977,268,1,1,1.899760,9.695403,0.077196,0.181927,0.083004,0.077052,1.250281,10.173829,-5.172924,-1.820284,-3.143859,2.244824,171.550651,-100.771484,-176.938291,0.766732,-0.073718,-0.634140,0.067479,1832.309814,81677.382812,1.862649,-0.001655,0.857422,0.671021,0.529507,18.000000,22.215101,0,2.900000,0,0,0, 202
42, 101,81080,81067,275,1,1,1.893192,9.671695,0.219685,0.028943,0.051078,0.056519,2.211333,8.251725,-5.172924,1.251461,1.883661,-0.886069,171.986786,-100.804481,-176.537044,0.767036,-0.070400,-0.634171,0.067275,1832.104736,81680.468750,-1.704380,-0.554908,0.857422,0.465942,0.505587,17.875000,22.210567,0,2.900000,0,0,0, 202
43, 101,81179,81176,282,1,1,2.021447,9.629358,0.309831,-0.047331,-0.157891,0.041744,1.730806,9.212777,-5.172924,0.119661,-2.163187,-0.036834,172.671704,-100.747640,-176.198008,0.766486,-0.077216,-0.633841,0.069153,1832.111938,81681.304688,0.346792,-0.262465,0.857422,0.473145,0.493361,17.875000,22.215101,0,2.900000,0,0,0, 202
44, 101,81280,81267,287,1,1,2.028829,9.652864,0.171673,0.136315,0.005566,0.063319,1.250281,8.251725,-5.172924,0.156750,0.622573,0.213511,170.491262,-100.844253,-177.587582,0.766825,-0.077235,-0.633449,0.068965,1832.156250,81682.289062,0.854370,-0.258717,0.857422,0.517456,0.472178,17.875000,22.215101,0,2.900000,0,0,0, 202
45, 101,81379,81375,294,1,1,1.991696,9.645780,0.184655,0.018117,0.005300,0.049972,1.730806,9.693303,-4.211873,0.983948,-0.227138,1.882152,173.670155,-100.795957,-174.541345,0.766767,-0.072798,-0.633731,0.071787,1832.217285,81682.148438,1.454168,0.281826,0.857422,0.578491,0.543312,17.875000,22.219635,0,2.900000,0,0,0, 202
46, 101,81480,81466,302,1,1,1.981131,9.649024,0.216590,-0.006878,0.060432,0.051500,1.250281,8.251725,-5.172924,-1.114794,-1.006751,0.858431,173.069357,-100.712102,-174.855479,0.766111,-0.075078,-0.634118,0.073021,1832.319580,81678.367188,0.794060,0.734894,0.857422,0.680786,0.634512,17.875000,22.215101,0,2.910000,0,0,0, 202
47, 101,81579,81575,309,1,1,1.955194,9.643893,0.185395,0.043447,0.036586,0.040677,1.250281,9.693303,-5.653450,-1.755489,0.966501,-1.751627,172.591312,-100.662563,-175.658423,0.766027,-0.073825,-0.634673,0.070309,1832.225830,81680.046875,-1.310561,0.358693,0.857422,0.587036,0.594691,17.875000,22.224171,0,2.900000,0,0,0, 202
48, 101,81679,81666,315,1,1,1.943300,9.658947,0.192534,0.057167,0.001756,0.053211,2.211333,8.251725,-5.172924,-1.309560,-2.721678,1.836424,172.090919,-100.583592,-176.451080,0.765744,-0.072766,-0.635408,0.067804,1832.128418,81679.203125,-1.608053,0.038632,0.857422,0.489624,0.520739,17.875000,22.219635,0,2.900000,0,0,0, 202
49, 101,81780,81774,321,1,1,1.960889,9.664431,0.211409,0.004573,0.010930,0.062613,1.250281,8.251725,-4.211873,-0.308679,0.829701,0.554185,173.080846,-100.566278,-175.275864,0.765568,-0.072666,-0.635375,0.070172,1831.937500,81684.953125,-1.615803,-0.051404,0.857422,0.298706,0.527529,17.875000,22.224171,0,2.900000,0,0,0, 202
50, 101,81880,81865,326,1,1,1.922919,9.679770,0.209184,0.007626,0.022305,0.070107,2.211333,8.251725,-4.692398,-0.674567,0.234467,-0.034097,172.981876,-100.545473,-175.545724,0.765553,-0.071829,-0.635624,0.068921,1831.843018,81687.898438,-1.331857,-0.530792,0.857422,0.204224,0.455306,17.875000,22.224171,0,2.900000,0,0,0, 202
51, 101,81980,81974,334,1,1,1.960771,9.653421,0.187153,-0.010908,0.014200,0.051303,1.250281,9.212777,-5.172924,1.090246,-1.483150,0.894977,174.196325,-100.348231,-174.135769,0.764347,-0.071548,-0.636809,0.071615,1832.006348,81683.968750,1.845068,-0.018169,0.857422,0.367554,0.489960,17.875000,22.224171,0,2.900000,0,0,0, 202
52, 101,82079,82065,340,1,1,1.931451,9.684204,0.193913,-0.004564,0.023785,0.075808,1.250281,8.251725,-5.172924,0.095093,-1.531601,2.028258,173.765067,-100.402975,-174.713452,0.764742,-0.071214,-0.636536,0.070153,1832.273438,81678.085938,2.362592,0.410144,0.857422,0.634644,0.524648,17.875000,22.224171,0,2.890000,0,0,0, 202
53, 101,82180,82174,346,1,1,1.931358,9.660832,0.213811,0.001649,0.032516,0.053262,0.769756,8.251725,-5.653450,0.269143,1.187875,-0.970692,172.948764,-100.542878,-175.443832,0.765456,-0.072615,-0.635557,0.069786,1832.125732,81681.031250,-0.986104,-0.040692,0.857422,0.486938,0.501483,17.875000,22.224171,0,2.900000,0,0,0, 202
54, 101,82280,82265,352,1,1,1.989659,9.657721,0.210256,0.001178,-0.020513,0.061763,1.250281,9.693303,-4.692398,2.780183,-2.997486,-0.653016,173.341377,-100.464590,-175.026248,0.764941,-0.072988,-0.635996,0.071046,1832.376221,81677.242188,2.372516,0.741202,0.857422,0.737427,0.590831,17.875000,22.219635,0,2.900000,0,0,0, 202
55, 101,82380,82374,360,1,1,1.952634,9.691538,0.224043,-0.010858,0.020292,0.087799,1.250281,8.732251,-4.692398,-0.968585,0.358564,-2.905010,173.032188,-100.421949,-175.335614,0.764869,-0.072258,-0.636379,0.069103,1832.182373,81680.046875,-1.674978,-0.042424,0.857422,0.543579,0.573025,17.875000,22.224171,0,2.900000,0,0,0, 202
56, 101,82480,82465,367,1,1,1.960516,9.654973,0.214708,-0.011205,-0.006417,0.053342,1.250281,9.212777,-5.172924,0.707758,2.958614,0.588523,173.479551,-100.427393,-174.960377,0.764851,-0.071748,-0.636351,0.070088,1832.272217,81676.125000,0.470949,-0.037356,0.857422,0.633423,0.569738,17.875000,22.224171,0,2.900000,0,0,0, 202
57, 101,82580,82574,373,1,1,1.922272,9.667940,0.204845,0.014303,0.026471,0.058272,0.769756,8.251725,-5.172924,-0.605525,0.302632,-2.760291,172.795508,-100.421539,-175.704991,0.764840,-0.072178,-0.636443,0.068918,1832.246338,81679.765625,0.214305,0.507473,0.857422,0.607544,0.656233,17.875000,22.233238,0,2.900000,0,0,0, 202
58, 101,82679,82664,379,1,1,1.956799,9.639103,0.194719,0.016014,-0.024674,0.036602,1.250281,7.771200,-5.172924,0.743867,-0.868537,0.987241,173.307676,-100.354829,-175.266916,0.764524,-0.071189,-0.636924,0.069008,1832.125000,81682.429688,-0.436441,0.485098,0.857422,0.486206,0.664067,17.875000,22.242308,0,2.900000,0,0,0, 202
59, 101,82779,82774,385,1,1,1.852008,9.506077,0.186653,-0.198502,0.245333,-0.119539,0.289230,8.251725,-5.653450,-1.389323,-5.339587,-0.215675,178.846127,-100.064382,-168.477162,0.761846,-0.072159,-0.638305,0.083368,1832.053955,81682.710938,-1.879112,-0.247091,0.857422,0.415161,0.573910,17.875000,22.233238,0,2.900000,0,0,0, 202
60, 101,83198,83169,396,1,1,1.769265,9.704084,0.293527,-0.118266,0.016534,0.066697,2.691859,8.732251,-3.731347,-1.096585,-0.005669,0.528050,172.871678,-98.402289,-176.525174,0.753965,-0.066811,-0.650415,0.063508,1832.035400,81682.984375,-0.614226,-0.701058,0.857422,0.396606,0.456564,17.875000,22.160688,2,2.900000,0,0,0, 202
61, 101,83410,83396,606,1,1,1.928985,9.675341,0.187030,0.036950,-0.110207,0.065847,2.691859,8.732251,-4.692398,-0.955755,-0.545877,0.974612,171.813777,-98.491840,-177.486919,0.754383,-0.068336,-0.649806,0.063154,1832.121338,81681.171875,1.199363,0.078860,0.857422,0.482544,0.447072,17.875000,22.251375,2,2.900000,0,0,0, 202
62, 101,83515,83513,710,1,1,2.290402,9.662477,0.243952,0.039440,-0.460174,0.121479,2.691859,7.771200,-4.692398,-2.244152,-11.753085,-0.247344,170.828536,-97.990812,-178.410784,0.751441,-0.069400,-0.653120,0.062884,1832.049561,81683.414062,-0.322593,0.337372,0.857422,0.410767,0.460190,17.875000,22.242308,2,2.900000,0,0,0, 202
63, 101,83620,83613,815,1,1,1.937721,9.622292,0.202404,0.045799,-0.120081,0.015706,1.730806,9.212777,-5.653450,-0.136897,-1.718216,0.961976,170.022205,-97.828178,-179.231308,0.750469,-0.069936,-0.654246,0.062187,1832.364258,81676.125000,1.725538,0.786636,0.857422,0.725464,0.556786,18.000000,22.224171,2,2.900000,0,0,0, 202
64, 101,83724,83713,919,1,1,1.825317,9.677251,0.210759,0.036410,-0.025887,0.049045,1.730806,7.290674,-5.172924,0.545838,-1.367665,-1.264804,169.536988,-97.819497,-179.863852,0.750464,-0.069498,-0.654427,0.060820,1832.302002,81678.226562,0.717555,0.766899,0.857422,0.663208,0.592411,18.000000,22.251375,2,2.900000,0,0,0, 202
65, 101,83829,83829,1024,1,1,2.022622,9.626714,0.178749,0.096011,-0.212644,0.034758,1.250281,9.693303,-5.172924,-1.136531,-0.426379,0.509759,169.105457,-97.612187,179.763831,0.749214,-0.070082,-0.655781,0.060978,1832.214111,81681.445312,0.167628,0.572541,0.857422,0.575317,0.585969,18.000000,22.242308,2,2.900000,0,0,0, 202
66, 101,83934,83927,1129,1,1,2.377045,9.598636,0.146526,0.189984,-0.554312,0.071298,2.211333,6.329622,-4.692398,2.766621,6.050505,-1.050887,168.482339,-97.652396,179.161504,0.749380,-0.070734,-0.655558,0.060578,1832.233643,81679.765625,-0.286662,0.576415,0.857422,0.594849,0.636476,18.000000,22.233238,2,2.900000,0,0,0, 202
67, 101,84038,84027,1234,1,1,1.940780,9.640029,0.225178,0.057266,-0.139885,0.033869,1.250281,10.173829,-5.172924,1.088135,3.901199,-0.853652,168.647903,-97.815925,179.281278,0.750353,-0.070436,-0.654503,0.060301,1832.073975,81686.078125,-0.061480,0.567942,0.857422,0.435181,0.633222,18.000000,22.251375,2,2.900000,0,0,0, 202
68, 101,84142,84126,1338,1,1,1.903240,9.683000,0.200107,0.089498,-0.144912,0.044123,1.250281,9.212777,-5.172924,-0.335365,0.270856,0.897314,169.040092,-97.859317,179.613170,0.750665,-0.069788,-0.654222,0.060207,1832.294800,81677.664062,0.968701,0.092595,0.857422,0.656006,0.572451,18.000000,22.237774,2,2.900000,0,0,0, 202
69, 101,84411,84402,1606,1,1,1.901871,9.696273,0.231590,0.048183,-0.103118,0.082092,2.211333,9.212777,-3.250821,0.066340,0.986804,-2.972265,168.796132,-97.942181,179.367980,0.751118,-0.070035,-0.653701,0.059938,1832.215576,81678.367188,-2.924171,-0.989964,0.857422,0.576782,0.608985,18.000000,22.278582,2,2.900000,0,0,0, 202
70, 101,84515,84497,1710,1,1,1.928881,9.657899,0.187048,0.111916,-0.202857,0.050057,1.730806,10.654355,-5.172924,-1.814930,-1.505420,-0.684774,169.068328,-97.914184,179.591396,0.751007,-0.069510,-0.653890,0.059867,1831.927002,81688.460938,-2.014335,-0.984392,0.857422,0.288208,0.526224,18.000000,22.269514,2,2.900000,0,0,0, 202
71, 101,84620,84615,1815,1,1,1.961250,9.657069,0.200098,0.073736,-0.162831,0.053622,1.730806,9.693303,-5.653450,1.640807,-1.247105,1.152756,169.188034,-97.816109,179.770579,0.750426,-0.069693,-0.654487,0.060421,1832.191162,81681.171875,1.005613,-0.657105,0.857422,0.552368,0.509610,18.000000,22.251375,2,2.900000,0,0,0, 202
